[Running] python -u "c:\Users\Crt\Crime_Stats_VSC\CleanStats_Crime.py"
State,Year,Total Crimes,Total Property Crime Count,Burglary,Larceny,Motor,Total Violent Crime Count,Assault,Murder,Rape,Robbery
State:Vermont, Year:2017, Total Crimes:9994, TPC Count:8960, Burglary:1854, Larceny:6912, Motor:194, TVC Count:1034, Assault:710, Murder:14, Rape:218, Robbery:92
State:Vermont, Year:2018, Total Crimes:9113, TPC Count:8036, Burglary:1467, Larceny:6316, Motor:253, TVC Count:1077, Assault:710, Murder:10, Rape:287, Robbery:70
State:Vermont, Year:2019, Total Crimes:10150, TPC Count:8888, Burglary:1275, Larceny:7315, Motor:298, TVC Count:1262, Assault:902, Murder:11, Rape:278, Robbery:71
State:Virginia, Year:2000, Total Crimes:214348, TPC Count:194405, Burglary:30434, Larceny:146158, Motor:17813, TVC Count:19943, Assault:11631, Murder:401, Rape:1616, Robbery:6295
State:Virginia, Year:2001, Total Crimes:228445, TPC Count:207506, Burglary:31604, Larceny:157060, Motor:18842, TVC Count:20939, Assault:11945, Murder:364, Rape:1770, Robbery:6860
State:Virginia, Year:2002, Total Crimes:229039, TPC Count:207783, Burglary:31757, Larceny:157548, Motor:18478, TVC Count:21256, Assault:12068, Murder:388, Rape:1839, Robbery:6961
State:Virginia, Year:2003, Total Crimes:220939, TPC Count:200449, Burglary:29105, Larceny:153367, Motor:17977, TVC Count:20490, Assault:11554, Murder:416, Rape:1807, Robbery:6713
State:Virginia, Year:2004, Total Crimes:220976, TPC Count:200368, Burglary:28759, Larceny:154154, Motor:17455, TVC Count:20608, Assault:11503, Murder:390, Rape:1816, Robbery:6899
State:Virginia, Year:2005, Total Crimes:221838, TPC Count:200404, Burglary:29829, Larceny:154584, Motor:15991, TVC Count:21434, Assault:11718, Murder:458, Rape:1763, Robbery:7495
State:Virginia, Year:2006, Total Crimes:211940, TPC Count:190257, Burglary:32166, Larceny:143292, Motor:14799, TVC Count:21683, Assault:11672, Murder:403, Rape:1829, Robbery:7779
State:Virginia, Year:2007, Total Crimes:212798, TPC Count:191763, Burglary:32028, Larceny:145634, Motor:14101, TVC Count:21035, Assault:11131, Murder:415, Rape:1793, Robbery:7696
State:Virginia, Year:2008, Total Crimes:216757, TPC Count:196726, Burglary:32188, Larceny:151191, Motor:13347, TVC Count:20031, Assault:10397, Murder:370, Rape:1794, Robbery:7470
State:Virginia, Year:2009, Total Crimes:212215, TPC Count:194020, Burglary:31956, Larceny:150374, Motor:11690, TVC Count:18195, Assault:9911, Murder:370, Rape:1572, Robbery:6342
State:Virginia, Year:2010, Total Crimes:204587, TPC Count:187403, Burglary:30804, Larceny:145990, Motor:10609, TVC Count:17184, Assault:9550, Murder:376, Rape:1580, Robbery:5678
State:Virginia, Year:2011, Total Crimes:198916, TPC Count:182902, Burglary:30656, Larceny:142476, Motor:9770, TVC Count:16014, Assault:8694, Murder:304, Rape:1591, Robbery:5425
State:Virginia, Year:2012, Total Crimes:192549, TPC Count:176985, Burglary:29511, Larceny:138398, Motor:9076, TVC Count:15564, Assault:9092, Murder:314, Rape:1452, Robbery:4706
State:Virginia, Year:2013, Total Crimes:186859, TPC Count:170654, Burglary:26640, Larceny:135478, Motor:8536, TVC Count:16205, Assault:9062, Murder:316, Rape:2262, Robbery:4565
State:Virginia, Year:2014, Total Crimes:177060, TPC Count:160720, Burglary:23122, Larceny:129933, Motor:7665, TVC Count:16340, Assault:9400, Murder:338, Rape:2310, Robbery:4292
State:Virginia, Year:2015, Total Crimes:172869, TPC Count:156470, Burglary:21340, Larceny:127019, Motor:8111, TVC Count:16399, Assault:9235, Murder:383, Rape:2340, Robbery:4441
State:Virginia, Year:2016, Total Crimes:174714, TPC Count:156412, Burglary:20018, Larceny:126606, Motor:9788, TVC Count:18302, Assault:10278, Murder:484, Rape:2737, Robbery:4803
State:Virginia, Year:2017, Total Crimes:169487, TPC Count:151855, Burglary:18468, Larceny:123215, Motor:10172, TVC Count:17632, Assault:9985, Murder:453, Rape:2862, Robbery:4332
State:Virginia, Year:2018, Total Crimes:158917, TPC Count:141885, Burglary:15574, Larceny:115533, Motor:10778, TVC Count:17032, Assault:10113, Murder:391, Rape:2924, Robbery:3604
State:Virginia, Year:2019, Total Crimes:157966, TPC Count:140213, Burglary:13900, Larceny:116044, Motor:10269, TVC Count:17753, Assault:10987, Murder:426, Rape:2816, Robbery:3524
State:Washington, Year:2000, Total Crimes:300932, TPC Count:279144, Burglary:53476, Larceny:190650, Motor:35018, TVC Count:21788, Assault:13043, Murder:196, Rape:2737, Robbery:5812
State:Washington, Year:2001, Total Crimes:308492, TPC Count:287234, Burglary:53024, Larceny:195133, Motor:39077, TVC Count:21258, Assault:12545, Murder:179, Rape:2600, Robbery:5934
State:Washington, Year:2002, Total Crimes:309931, TPC Count:288967, Burglary:54948, Larceny:193526, Motor:40493, TVC Count:20964, Assault:12249, Murder:184, Rape:2734, Robbery:5797
State:Washington, Year:2003, Total Crimes:312814, TPC Count:291542, Burglary:58271, Larceny:192653, Motor:40618, TVC Count:21272, Assault:12509, Murder:182, Rape:2863, Robbery:5718
State:Washington, Year:2004, Total Crimes:322167, TPC Count:300837, Burglary:60632, Larceny:196972, Motor:43233, TVC Count:21330, Assault:12417, Murder:190, Rape:2857, Robbery:5866
State:Washington, Year:2005, Total Crimes:329406, TPC Count:307661, Burglary:60343, Larceny:198031, Motor:49287, TVC Count:21745, Assault:12941, Murder:205, Rape:2811, Robbery:5788
State:Washington, Year:2006, Total Crimes:310759, TPC Count:288456, Burglary:58843, Larceny:183179, Motor:46434, TVC Count:22303, Assault:12934, Murder:197, Rape:2748, Robbery:6424
State:Washington, Year:2007, Total Crimes:283544, TPC Count:261776, Burglary:52874, Larceny:170782, Motor:38120, TVC Count:21768, Assault:12862, Murder:174, Rape:2653, Robbery:6079
State:Washington, Year:2008, Total Crimes:271171, TPC Count:249283, Burglary:53136, Larceny:167013, Motor:29134, TVC Count:21888, Assault:12623, Murder:193, Rape:2653, Robbery:6419
State:Washington, Year:2009, Total Crimes:267627, TPC Count:245215, Burglary:53047, Larceny:168421, Motor:23747, TVC Count:22412, Assault:12928, Murder:190, Rape:2583, Robbery:6711
State:Washington, Year:2010, Total Crimes:270564, TPC Count:249426, Burglary:55192, Larceny:168490, Motor:25744, TVC Count:21138, Assault:12476, Murder:154, Rape:2579, Robbery:5929
State:Washington, Year:2011, Total Crimes:264361, TPC Count:244209, Burglary:56561, Larceny:162828, Motor:24820, TVC Count:20152, Assault:12042, Murder:163, Rape:2320, Robbery:5627
State:Washington, Year:2012, Total Crimes:272719, TPC Count:252333, Burglary:60725, Larceny:165206, Motor:26402, TVC Count:20386, Assault:12242, Murder:206, Rape:2193, Robbery:5745
State:Washington, Year:2013, Total Crimes:278815, TPC Count:258662, Burglary:58353, Larceny:171910, Motor:28399, TVC Count:20153, Assault:11601, Murder:160, Rape:2573, Robbery:5819
State:Washington, Year:2014, Total Crimes:281842, TPC Count:261706, Burglary:55290, Larceny:175769, Motor:30647, TVC Count:20136, Assault:11627, Murder:174, Rape:2695, Robbery:5640
State:Washington, Year:2015, Total Crimes:268763, TPC Count:248369, Burglary:50993, Larceny:170509, Motor:26867, TVC Count:20394, Assault:12029, Murder:211, Rape:2705, Robbery:5449
State:Washington, Year:2016, Total Crimes:276676, TPC Count:254653, Burglary:49180, Larceny:173187, Motor:32286, TVC Count:22023, Assault:13100, Murder:195, Rape:3077, Robbery:5651
State:Washington, Year:2017, Total Crimes:257575, TPC Count:235027, Burglary:43720, Larceny:162511, Motor:28796, TVC Count:22548, Assault:13673, Murder:230, Rape:3255, Robbery:5390
State:Washington, Year:2018, Total Crimes:245483, TPC Count:222011, Burglary:40201, Larceny:154133, Motor:27677, TVC Count:23472, Assault:14251, Murder:236, Rape:3413, Robbery:5572
State:Washington, Year:2019, Total Crimes:226601, TPC Count:204224, Burglary:34540, Larceny:145282, Motor:24402, TVC Count:22377, Assault:13700, Murder:198, Rape:3332, Robbery:5147
State:West Virginia, Year:2000, Total Crimes:47067, TPC Count:41344, Burglary:9890, Larceny:28139, Motor:3315, TVC Count:5723, Assault:4597, Murder:46, Rape:331, Robbery:749
State:West Virginia, Year:2001, Total Crimes:46120, TPC Count:41085, Burglary:9601, Larceny:28268, Motor:3216, TVC Count:5035, Assault:3968, Murder:40, Rape:320, Robbery:707
State:West Virginia, Year:2002, Total Crimes:45320, TPC Count:41099, Burglary:9677, Larceny:27524, Motor:3898, TVC Count:4221, Assault:3179, Murder:57, Rape:328, Robbery:657
State:West Virginia, Year:2003, Total Crimes:46997, TPC Count:42370, Burglary:10498, Larceny:28409, Motor:3463, TVC Count:4627, Assault:3542, Murder:73, Rape:311, Robbery:701
State:West Virginia, Year:2004, Total Crimes:51436, TPC Count:46326, Burglary:10994, Larceny:31566, Motor:3766, TVC Count:5110, Assault:3922, Murder:68, Rape:346, Robbery:774
State:West Virginia, Year:2005, Total Crimes:52725, TPC Count:47757, Burglary:11334, Larceny:32603, Motor:3820, TVC Count:4968, Assault:3735, Murder:82, Rape:335, Robbery:816
State:West Virginia, Year:2006, Total Crimes:53054, TPC Count:47941, Burglary:11579, Larceny:32305, Motor:4057, TVC Count:5113, Assault:3776, Murder:80, Rape:404, Robbery:853
State:West Virginia, Year:2007, Total Crimes:50636, TPC Count:45620, Burglary:10822, Larceny:31321, Motor:3477, TVC Count:5016, Assault:3716, Murder:65, Rape:388, Robbery:847
State:West Virginia, Year:2008, Total Crimes:50977, TPC Count:45971, Burglary:10840, Larceny:31967, Motor:3164, TVC Count:5006, Assault:3654, Murder:67, Rape:389, Robbery:896
State:West Virginia, Year:2009, Total Crimes:51769, TPC Count:46215, Burglary:12005, Larceny:31453, Motor:2757, TVC Count:5554, Assault:4086, Murder:84, Rape:470, Robbery:914
State:West Virginia, Year:2010, Total Crimes:46887, TPC Count:41301, Burglary:10778, Larceny:28104, Motor:2419, TVC Count:5586, Assault:4390, Murder:58, Rape:362, Robbery:776
State:West Virginia, Year:2011, Total Crimes:44506, TPC Count:39009, Burglary:10245, Larceny:26656, Motor:2108, TVC Count:5497, Assault:4236, Murder:87, Rape:372, Robbery:802
State:West Virginia, Year:2012, Total Crimes:49747, TPC Count:43878, Burglary:11291, Larceny:30378, Motor:2209, TVC Count:5869, Assault:4538, Murder:72, Rape:421, Robbery:838
State:West Virginia, Year:2013, Total Crimes:44581, TPC Count:39013, Burglary:9674, Larceny:27423, Motor:1916, TVC Count:5568, Assault:4203, Murder:61, Rape:653, Robbery:651
State:West Virginia, Year:2014, Total Crimes:43236, TPC Count:37648, Burglary:8973, Larceny:26779, Motor:1896, TVC Count:5588, Assault:4358, Murder:74, Rape:505, Robbery:651
State:West Virginia, Year:2015, Total Crimes:43482, TPC Count:37251, Burglary:9170, Larceny:25842, Motor:2239, TVC Count:6231, Assault:4729, Murder:70, Rape:672, Robbery:760
State:West Virginia, Year:2016, Total Crimes:44044, TPC Count:37487, Burglary:9301, Larceny:25677, Motor:2509, TVC Count:6557, Assault:5099, Murder:81, Rape:657, Robbery:720
State:West Virginia, Year:2017, Total Crimes:39998, TPC Count:33630, Burglary:7628, Larceny:23000, Motor:3002, TVC Count:6368, Assault:4964, Murder:85, Rape:795, Robbery:524
State:West Virginia, Year:2018, Total Crimes:32063, TPC Count:26827, Burglary:5354, Larceny:18954, Motor:2519, TVC Count:5236, Assault:3945, Murder:67, Rape:652, Robbery:572
State:West Virginia, Year:2019, Total Crimes:34050, TPC Count:28376, Burglary:5891, Larceny:20066, Motor:2419, TVC Count:5674, Assault:4464, Murder:78, Rape:754, Robbery:378
State:Wisconsin, Year:2000, Total Crimes:172124, TPC Count:159424, Burglary:25183, Larceny:119605, Motor:14636, TVC Count:12700, Assault:6829, Murder:169, Rape:1165, Robbery:4537
State:Wisconsin, Year:2001, Total Crimes:179410, TPC Count:166924, Burglary:26927, Larceny:125275, Motor:14722, TVC Count:12486, Assault:6708, Murder:192, Rape:1142, Robbery:4444
State:Wisconsin, Year:2002, Total Crimes:176987, TPC Count:164749, Burglary:27926, Larceny:123365, Motor:13458, TVC Count:12238, Assault:6134, Murder:154, Rape:1237, Robbery:4713
State:Wisconsin, Year:2003, Total Crimes:169788, TPC Count:157684, Burglary:26546, Larceny:118775, Motor:12363, TVC Count:12104, Assault:6322, Murder:183, Rape:1202, Robbery:4397
State:Wisconsin, Year:2004, Total Crimes:158258, TPC Count:146710, Burglary:23854, Larceny:111482, Motor:11374, TVC Count:11548, Assault:6191, Murder:154, Rape:1136, Robbery:4067
State:Wisconsin, Year:2005, Total Crimes:160923, TPC Count:147556, Burglary:24448, Larceny:110531, Motor:12577, TVC Count:13367, Assault:7471, Murder:206, Rape:1135, Robbery:4555
State:Wisconsin, Year:2006, Total Crimes:172647, TPC Count:156748, Burglary:27038, Larceny:115682, Motor:14028, TVC Count:15899, Assault:8937, Murder:165, Rape:1233, Robbery:5564
State:Wisconsin, Year:2007, Total Crimes:175635, TPC Count:159305, Burglary:27890, Larceny:117957, Motor:13458, TVC Count:16330, Assault:9438, Murder:185, Rape:1227, Robbery:5480
State:Wisconsin, Year:2008, Total Crimes:170963, TPC Count:155456, Burglary:27459, Larceny:116456, Motor:11541, TVC Count:15507, Assault:9070, Murder:146, Rape:1128, Robbery:5163
State:Wisconsin, Year:2009, Total Crimes:162342, TPC Count:147692, Burglary:26813, Larceny:111947, Motor:8932, TVC Count:14650, Assault:8482, Murder:146, Rape:1118, Robbery:4904
State:Wisconsin, Year:2010, Total Crimes:156948, TPC Count:142781, Burglary:26636, Larceny:107993, Motor:8152, TVC Count:14167, Assault:8305, Murder:155, Rape:1191, Robbery:4516
State:Wisconsin, Year:2011, Total Crimes:154180, TPC Count:139912, Burglary:27167, Larceny:104472, Motor:8273, TVC Count:14268, Assault:8340, Murder:138, Rape:1190, Robbery:4600
State:Wisconsin, Year:2012, Total Crimes:156577, TPC Count:140513, Burglary:27945, Larceny:104352, Motor:8216, TVC Count:16064, Assault:10050, Murder:173, Rape:1219, Robbery:4622
State:Wisconsin, Year:2013, Total Crimes:141649, TPC Count:125688, Burglary:24347, Larceny:93953, Motor:7388, TVC Count:15961, Assault:9278, Murder:162, Rape:1687, Robbery:4834
State:Wisconsin, Year:2014, Total Crimes:136952, TPC Count:120238, Burglary:21216, Larceny:89103, Motor:9919, TVC Count:16714, Assault:9809, Murder:165, Rape:1674, Robbery:5066
State:Wisconsin, Year:2015, Total Crimes:131571, TPC Count:113924, Burglary:19554, Larceny:83385, Motor:10985, TVC Count:17647, Assault:10395, Murder:240, Rape:1780, Robbery:5232
State:Wisconsin, Year:2016, Total Crimes:129399, TPC Count:111720, Burglary:19425, Larceny:82337, Motor:9958, TVC Count:17679, Assault:10765, Murder:229, Rape:1979, Robbery:4706
State:Wisconsin, Year:2017, Total Crimes:123341, TPC Count:104802, Burglary:17599, Larceny:77735, Motor:9468, TVC Count:18539, Assault:11869, Murder:186, Rape:2139, Robbery:4345
State:Wisconsin, Year:2018, Total Crimes:107862, TPC Count:90686, Burglary:14099, Larceny:67953, Motor:8634, TVC Count:17176, Assault:11263, Murder:176, Rape:2248, Robbery:3489
State:Wisconsin, Year:2019, Total Crimes:102742, TPC Count:85672, Burglary:12667, Larceny:65620, Motor:7385, TVC Count:17070, Assault:11643, Murder:175, Rape:2261, Robbery:2991
State:Wyoming, Year:2000, Total Crimes:16285, TPC Count:14969, Burglary:2078, Larceny:12318, Motor:573, TVC Count:1316, Assault:1074, Murder:12, Rape:160, Robbery:70
State:Wyoming, Year:2001, Total Crimes:17392, TPC Count:16120, Burglary:2481, Larceny:12943, Motor:696, TVC Count:1272, Assault:1026, Murder:9, Rape:153, Robbery:84
State:Wyoming, Year:2002, Total Crimes:17858, TPC Count:16494, Burglary:2448, Larceny:13303, Motor:743, TVC Count:1364, Assault:1108, Murder:15, Rape:148, Robbery:93
State:Wyoming, Year:2003, Total Crimes:17962, TPC Count:16648, Burglary:2611, Larceny:13239, Motor:798, TVC Count:1314, Assault:1080, Murder:14, Rape:136, Robbery:84
State:Wyoming, Year:2004, Total Crimes:18052, TPC Count:16889, Burglary:2738, Larceny:13352, Motor:799, TVC Count:1163, Assault:973, Murder:11, Rape:112, Robbery:67
State:Wyoming, Year:2005, Total Crimes:17242, TPC Count:16070, Burglary:2426, Larceny:12905, Motor:739, TVC Count:1172, Assault:958, Murder:14, Rape:122, Robbery:78
State:Wyoming, Year:2006, Total Crimes:16688, TPC Count:15381, Burglary:2322, Larceny:12255, Motor:804, TVC Count:1307, Assault:1071, Murder:13, Rape:151, Robbery:72
State:Wyoming, Year:2007, Total Crimes:16397, TPC Count:15053, Burglary:2365, Larceny:11875, Motor:813, TVC Count:1344, Assault:1067, Murder:21, Rape:172, Robbery:84
State:Wyoming, Year:2008, Total Crimes:15845, TPC Count:14515, Burglary:2198, Larceny:11584, Motor:733, TVC Count:1330, Assault:1046, Murder:12, Rape:185, Robbery:87
State:Wyoming, Year:2009, Total Crimes:15439, TPC Count:14243, Burglary:2176, Larceny:11310, Motor:757, TVC Count:1196, Assault:935, Murder:11, Rape:172, Robbery:78
State:Wyoming, Year:2010, Total Crimes:14986, TPC Count:13869, Burglary:2151, Larceny:11126, Motor:592, TVC Count:1117, Assault:870, Murder:8, Rape:162, Robbery:77
State:Wyoming, Year:2011, Total Crimes:14123, TPC Count:12878, Burglary:1864, Larceny:10493, Motor:521, TVC Count:1245, Assault:1010, Murder:18, Rape:146, Robbery:71
State:Wyoming, Year:2012, Total Crimes:14383, TPC Count:13222, Burglary:2125, Larceny:10513, Motor:584, TVC Count:1161, Assault:932, Murder:14, Rape:154, Robbery:61
State:Wyoming, Year:2013, Total Crimes:14004, TPC Count:12809, Burglary:1955, Larceny:10276, Motor:578, TVC Count:1195, Assault:916, Murder:17, Rape:187, Robbery:75
State:Wyoming, Year:2014, Total Crimes:12619, TPC Count:11477, Burglary:1689, Larceny:9185, Motor:603, TVC Count:1142, Assault:899, Murder:16, Rape:174, Robbery:53
State:Wyoming, Year:2015, Total Crimes:12453, TPC Count:11151, Burglary:1762, Larceny:8797, Motor:592, TVC Count:1302, Assault:1054, Murder:16, Rape:173, Robbery:59
State:Wyoming, Year:2016, Total Crimes:12890, TPC Count:11460, Burglary:1771, Larceny:8889, Motor:800, TVC Count:1430, Assault:1146, Murder:20, Rape:205, Robbery:59
State:Wyoming, Year:2017, Total Crimes:11980, TPC Count:10604, Burglary:1593, Larceny:8232, Motor:779, TVC Count:1376, Assault:1022, Murder:15, Rape:263, Robbery:76
State:Wyoming, Year:2018, Total Crimes:11539, TPC Count:10313, Burglary:1525, Larceny:7949, Motor:839, TVC Count:1226, Assault:870, Murder:13, Rape:243, Robbery:100
